Timestamp,GRLat,GRLon,GRAlt,LN,LE,LD,Pitch,Roll,Yaw,Heading,cx,cy
2019-12-14 01:07:49.918742,25.5346881,84.8506524,2.003,1.16331887245,1.26387512684,-2.53919649124,-0.00402971776202,0.0142530538142,1.90325260162,107,0,[]
2019-12-14 01:07:50.136729,25.5346873,84.8506523,1.672,1.16331887245,1.26387512684,-2.53919649124,0.00197622319683,0.129422262311,1.91226112843,109,0,[]
2019-12-14 01:07:50.358212,25.5346873,84.8506523,1.672,0.774015247822,1.06426215172,-1.88668310642,-0.00866142660379,0.117118351161,1.917517066,109,0,[]
2019-12-14 01:07:50.581392,25.5346873,84.8506529,1.462,0.774015247822,1.06426215172,-1.88668310642,0.00285734492354,0.0546767488122,1.91306805611,109,0,[]
2019-12-14 01:07:50.796329,25.5346874,84.8506537,1.276,0.774015247822,1.06426215172,-1.88668310642,-0.00619955686852,0.146131470799,1.91020345688,109,0,[]
2019-12-14 01:07:51.009668,25.5346874,84.8506537,1.276,0.774015247822,1.06426215172,-1.88668310642,-0.00501560140401,0.235250428319,1.91123950481,109,0,[]
2019-12-14 01:07:51.228102,25.5346869,84.850654,1.117,0.774015247822,1.06426215172,-1.88668310642,-0.00364611833356,0.132719427347,1.915335536,109,0,[]
2019-12-14 01:07:51.445335,25.5346858,84.8506541,1.0,0.774015247822,1.06426215172,-1.88668310642,-0.00792588945478,0.101199328899,1.91813194752,109,0,[]
2019-12-14 01:07:51.658581,25.5346858,84.8506541,1.0,0.774015247822,1.06426215172,-1.88668310642,-0.00325132813305,0.0718766972423,1.91956555843,110,0,[]
2019-12-14 01:07:51.868433,25.5346858,84.8506541,1.0,0.774015247822,1.06426215172,-1.88668310642,-0.00809213891625,0.0820601433516,1.92058122158,110,0,[]
2019-12-14 01:07:52.083962,25.5346845,84.8506545,0.836,0.774015247822,1.06426215172,-1.88668310642,-0.00585859175771,-0.00122626207303,1.94414007664,110,0,[]
2019-12-14 01:07:52.298959,25.5346845,84.8506545,0.836,0.495601207018,1.32553553581,-0.992933630943,-0.0134036531672,-0.0482384227216,1.94446671009,111,0,[]
2019-12-14 01:07:52.511089,25.5346845,84.8506545,0.836,0.495601207018,1.32553553581,-0.992933630943,-0.0154980476946,-0.0373368673027,1.95361661911,111,0,[]
2019-12-14 01:07:52.744552,25.534686,84.8506564,0.418,0.495601207018,1.32553553581,-0.992933630943,-0.0073301140219,0.147067964077,1.96025168896,112,0,[]
2019-12-14 01:07:52.975143,25.5346868,84.8506574,0.203,0.495601207018,1.32553553581,-0.992933630943,0.00131041475106,0.519585072994,1.95432794094,112,0,[]
2019-12-14 01:07:53.108884,25.5346868,84.8506574,0.203,0.495601207018,1.32553553581,-0.992933630943,0.00330750248395,0.619663774967,1.96469604969,112,0,[]
2019-12-14 01:07:53.218882,25.5346868,84.8506574,0.203,0.495601207018,1.32553553581,-0.992933630943,0.00181555305608,0.417402237654,1.96903967857,112,0,[]
2019-12-14 01:07:53.451211,25.5346849,84.850657,-0.06,0.398415803909,1.45000338554,-0.286424934864,-0.0185039415956,0.50176101923,1.92678809166,112,0,[]
2019-12-14 01:07:53.672715,25.534682,84.8506552,0.04,0.398415803909,1.45000338554,-0.286424934864,0.0437922589481,0.159110724926,1.90153431892,109,0,[]
